2,7.3872e+05,1,7,14,1,26,2,57,270,67,1,2017.4,0,1.5775e+05
2,7.3872e+05,1,7,15,4,25,1,20,90,78,1,4445.6,0,1.5775e+05
2,7.3872e+05,1,7,16,3,28,4,119,90,78,1,2281.9,0,1.5775e+05
2,7.3872e+05,1,8,1,3,30,2,65,90,78,1,2149,0,1.5775e+05
2,7.3872e+05,1,8,2,3,29,1,20,90,78,1,2285.3,0,1.5775e+05
2,7.3872e+05,1,8,3,2,30,2,57,90,78,1,920.71,10793,1.6855e+05
2,7.3872e+05,1,8,4,4,31,3,81,270,67,1,1610.5,389.52,1.6894e+05
2,7.3872e+05,1,8,5,2,32,4,125,270,67,1,1953.3,467,1.694e+05
2,7.3872e+05,1,8,6,1,30,2,57,270,67,1,1465.6,5343.8,1.7475e+05
2,7.3872e+05,1,8,7,1,29,1,11,90,78,1,2093.6,0,1.7475e+05
2,7.3872e+05,1,8,8,2,31,3,95,270,78,0,1528.2,-10000,1.6475e+05
2,7.3872e+05,1,8,9,2,29,1,11,90,78,1,999.7,10003,1.7475e+05
2,7.3872e+05,1,8,10,4,32,4,119,90,78,1,1351,649.01,1.754e+05
2,7.3872e+05,1,8,11,4,29,1,20,270,67,1,3639.5,0,1.754e+05
2,7.3872e+05,1,8,12,3,32,4,119,90,78,1,1644.7,355.31,1.7575e+05
2,7.3872e+05,1,8,13,1,31,3,95,270,67,1,903.81,10962,1.8672e+05
2,7.3872e+05,1,8,14,4,30,2,65,270,67,1,1642.4,357.6,1.8707e+05
2,7.3872e+05,1,8,15,3,31,3,81,90,78,1,615.77,1384.2,1.8846e+05
2,7.3872e+05,1,8,16,1,32,4,125,270,67,1,1221.7,7783.2,1.9624e+05
2,7.3872e+05,1,9,1,3,35,3,81,90,78,1,546.06,1453.9,1.977e+05
2,7.3872e+05,1,9,2,1,33,1,11,270,67,1,602.79,13972,2.1167e+05
2,7.3872e+05,1,9,3,2,35,3,95,270,67,1,897.77,11022,2.2269e+05
2,7.3872e+05,1,9,4,4,36,4,119,90,67,0,5804.6,-10000,2.1269e+05
2,7.3872e+05,1,9,5,4,34,2,65,270,67,1,2738,0,2.1269e+05
2,7.3872e+05,1,9,6,4,35,3,81,90,78,1,1170.7,829.28,2.1352e+05
2,7.3872e+05,1,9,7,4,33,1,20,270,67,1,3170.9,0,2.1352e+05
2,7.3872e+05,1,9,8,3,34,2,65,270,67,1,1506.5,493.52,2.1401e+05
2,7.3872e+05,1,9,9,3,33,1,20,90,78,1,2453.3,0,2.1401e+05
2,7.3872e+05,1,9,10,3,36,4,119,90,78,1,1018,982,2.15e+05
2,7.3872e+05,1,9,11,1,34,2,57,270,67,1,3767.9,0,2.15e+05
2,7.3872e+05,1,9,12,1,36,4,125,90,78,1,807.39,11926,2.2692e+05
2,7.3872e+05,1,9,13,2,33,1,11,270,67,1,1597.9,4021,2.3094e+05
2,7.3872e+05,1,9,14,2,34,2,57,90,78,1,2388.5,0,2.3094e+05
2,7.3872e+05,1,9,15,1,35,3,95,270,67,1,755.82,12442,2.4338e+05
2,7.3872e+05,1,9,16,2,36,4,125,90,78,1,2172.6,0,2.4338e+05
2,7.3872e+05,1,10,1,3,37,1,20,270,67,1,2852.5,0,2.4338e+05
2,7.3872e+05,1,10,2,3,40,4,119,90,78,1,3160.6,0,2.4338e+05
2,7.3872e+05,1,10,3,4,37,1,20,90,78,1,2865,0,2.4338e+05
2,7.3872e+05,1,10,4,1,38,2,57,270,67,1,1885.2,1148.3,2.4453e+05
2,7.3872e+05,1,10,5,2,39,3,95,270,67,1,1328.1,6719.2,2.5125e+05
2,7.3872e+05,1,10,6,2,40,4,125,270,67,1,1585.6,4144.2,2.554e+05
2,7.3872e+05,1,10,7,4,39,3,81,90,78,1,992.87,1007.1,2.564e+05
2,7.3872e+05,1,10,8,2,37,1,11,90,78,1,727.84,12722,2.6912e+05
2,7.3872e+05,1,10,9,1,39,3,95,90,78,1,673.46,13265,2.8239e+05
2,7.3872e+05,1,10,10,1,40,4,125,90,78,1,1053.5,9465.2,2.9185e+05
2,7.3872e+05,1,10,11,3,38,2,65,270,67,1,1226.2,773.76,2.9263e+05
2,7.3872e+05,1,10,12,4,40,4,119,270,67,1,1056.2,943.82,2.9357e+05
2,7.3872e+05,1,10,13,1,37,1,11,270,67,1,2132.5,0,2.9357e+05
2,7.3872e+05,1,10,14,2,38,2,57,270,67,1,1532.5,4674.6,2.9825e+05
2,7.3872e+05,1,10,15,3,39,3,81,90,78,1,949.54,1050.5,2.993e+05
2,7.3872e+05,1,10,16,4,38,2,65,90,78,1,1702.6,297.44,2.996e+05
2,7.3872e+05,1,11,1,2,44,4,125,90,78,1,993.08,10069,3.0966e+05
2,7.3872e+05,1,11,2,4,42,2,65,90,78,1,1787.2,212.82,3.0988e+05
2,7.3872e+05,1,11,3,2,43,3,95,90,78,1,946.24,10538,3.2041e+05
2,7.3872e+05,1,11,4,1,41,1,11,90,78,1,1266.9,7330.6,3.2775e+05
2,7.3872e+05,1,11,5,3,43,3,81,270,67,1,655.07,1344.9,3.2909e+05
2,7.3872e+05,1,11,6,3,41,1,20,270,67,1,2139.5,0,3.2909e+05
2,7.3872e+05,1,11,7,1,42,2,57,90,78,1,1644.9,3550.9,3.3264e+05
2,7.3872e+05,1,11,8,1,43,3,95,270,67,1,665.27,13347,3.4599e+05
2,7.3872e+05,1,11,9,1,44,4,125,270,67,1,1693.6,3063.7,3.4905e+05
2,7.3872e+05,1,11,10,4,41,1,20,270,67,1,2456.1,0,3.4905e+05
2,7.3872e+05,1,11,11,3,44,4,119,90,78,1,1068.6,931.39,3.4998e+05
2,7.3872e+05,1,11,12,2,42,2,57,90,78,1,1696.3,3036.6,3.5302e+05
2,7.3872e+05,1,11,13,4,44,4,119,90,78,1,993.88,1006.1,3.5403e+05
2,7.3872e+05,1,11,14,4,43,3,81,270,67,1,649.06,1350.9,3.5538e+05
2,7.3872e+05,1,11,15,3,42,2,65,270,67,1,2173.8,0,3.5538e+05
2,7.3872e+05,1,11,16,2,41,1,11,270,67,1,2804.4,0,3.5538e+05
2,7.3872e+05,1,12,1,4,46,2,65,90,78,1,2081.2,0,3.5538e+05
2,7.3872e+05,1,12,2,3,48,4,119,90,78,1,2348.7,0,3.5538e+05
2,7.3872e+05,1,12,3,2,47,3,95,270,67,1,645.2,13548,3.6893e+05
2,7.3872e+05,1,12,4,1,46,2,57,270,67,1,2609.9,0,3.6893e+05
2,7.3872e+05,1,12,5,2,45,1,11,90,78,1,975.42,10246,3.7917e+05
2,7.3872e+05,1,12,6,3,47,3,81,270,67,1,575.02,1425,3.806e+05
2,7.3872e+05,1,12,7,2,46,2,57,270,67,1,3758.7,0,3.806e+05
2,7.3872e+05,1,12,8,1,47,3,95,270,67,1,630.56,13694,3.9429e+05
2,7.3872e+05,1,12,9,3,46,2,65,90,78,1,2700.4,0,3.9429e+05
2,7.3872e+05,1,12,10,1,45,1,11,270,67,1,2302.5,0,3.9429e+05
2,7.3872e+05,1,12,11,4,47,3,81,90,78,1,633.66,1366.3,3.9566e+05
2,7.3872e+05,1,12,12,2,48,4,125,270,67,1,2414.4,0,3.9566e+05
2,7.3872e+05,1,12,13,4,45,1,20,90,78,1,4860.3,0,3.9566e+05
2,7.3872e+05,1,12,14,1,48,4,125,90,78,1,1142.4,8576.2,4.0423e+05
2,7.3872e+05,1,12,15,3,45,1,20,270,67,1,1911.7,88.283,4.0432e+05
2,7.3872e+05,1,12,16,4,48,4,119,90,78,1,1193.4,806.6,4.0513e+05
2,7.3872e+05,1,13,1,1,51,3,95,270,67,1,576.96,14230,4.1936e+05
2,7.3872e+05,1,13,2,1,49,1,11,90,78,1,846.67,11533,4.3089e+05
2,7.3872e+05,1,13,3,1,52,4,125,270,67,1,1099.5,9004.7,4.399e+05
2,7.3872e+05,1,13,4,4,50,2,65,270,-99,-99,-99,-10000,4.299e+05
2,7.3872e+05,1,13,5,2,52,4,125,270,67,1,1530.7,4692.7,4.3459e+05
2,7.3872e+05,1,13,6,4,51,3,81,90,67,0,4508.2,-10000,4.2459e+05
2,7.3872e+05,1,13,7,4,52,4,119,90,78,1,2173,0,4.2459e+05
2,7.3872e+05,1,13,8,3,51,3,81,90,78,1,861.07,1138.9,4.2573e+05
2,7.3872e+05,1,13,9,2,50,2,57,270,67,1,1745.8,2542.1,4.2827e+05
2,7.3872e+05,1,13,10,3,52,4,119,90,78,1,2458.1,0,4.2827e+05
2,7.3872e+05,1,13,11,2,49,1,11,270,67,1,3094.9,0,4.2827e+05
2,7.3872e+05,1,13,12,3,50,2,65,270,67,1,1273.2,726.81,4.29e+05
2,7.3872e+05,1,13,13,3,49,1,20,90,78,1,1781.2,218.76,4.2922e+05
2,7.3872e+05,1,13,14,2,51,3,95,270,67,1,940.36,10596,4.3981e+05
2,7.3872e+05,1,13,15,1,50,2,57,90,78,1,3517.8,0,4.3981e+05
2,7.3872e+05,1,13,16,4,49,1,20,90,78,1,847.58,1152.4,4.4096e+05
2,7.3872e+05,1,14,1,4,54,2,65,270,67,1,3612.2,0,4.4096e+05
2,7.3872e+05,1,14,2,1,53,1,11,270,67,1,1489.7,5102.6,4.4607e+05
2,7.3872e+05,1,14,3,1,56,4,125,270,67,1,773.17,12268,4.5834e+05
2,7.3872e+05,1,14,4,3,53,1,20,90,78,1,2069.1,0,4.5834e+05
2,7.3872e+05,1,14,5,3,56,4,119,270,67,1,2792.7,0,4.5834e+05
2,7.3872e+05,1,14,6,3,55,3,81,270,67,1,832.07,1167.9,4.595e+05
2,7.3872e+05,1,14,7,2,56,4,125,90,78,1,2197.4,0,4.595e+05
2,7.3872e+05,1,14,8,2,55,3,95,90,78,1,906.61,10934,4.7044e+05
2,7.3872e+05,1,14,9,3,54,2,65,90,78,1,1884.7,115.34,4.7055e+05
2,7.3872e+05,1,14,10,4,55,3,81,90,78,1,687.75,1312.2,4.7186e+05
2,7.3872e+05,1,14,11,2,54,2,57,90,78,1,3779.2,0,4.7186e+05
2,7.3872e+05,1,14,12,4,53,1,20,90,78,1,1184.8,815.23,4.7268e+05
2,7.3872e+05,1,14,13,1,54,2,57,270,67,1,1280.2,7198.5,4.7988e+05
2,7.3872e+05,1,14,14,2,53,1,11,270,67,1,1083.9,9160.9,4.8904e+05
2,7.3872e+05,1,14,15,4,56,4,119,90,78,1,1270.7,729.34,4.8977e+05
2,7.3872e+05,1,14,16,1,55,3,95,270,67,1,506.39,14936,5.047e+05
2,7.3872e+05,1,15,1,4,57,1,20,270,67,1,2309.4,0,5.047e+05
2,7.3872e+05,1,15,2,2,58,2,57,90,78,1,1293.8,7061.5,5.1177e+05
2,7.3872e+05,1,15,3,4,59,3,81,90,78,1,2408.2,0,5.1177e+05
2,7.3872e+05,1,15,4,1,57,1,11,90,78,1,861.59,11384,5.2315e+05
2,7.3872e+05,1,15,5,1,59,3,95,270,67,1,873.36,11266,5.3442e+05
2,7.3872e+05,1,15,6,4,60,4,119,270,67,1,1173.8,826.23,5.3524e+05
2,7.3872e+05,1,15,7,1,58,2,57,90,78,1,1957.7,423.32,5.3567e+05
2,7.3872e+05,1,15,8,2,59,3,95,90,78,1,773.87,12261,5.4793e+05
2,7.3872e+05,1,15,9,2,60,4,125,270,67,1,1542.1,4579.4,5.5251e+05
2,7.3872e+05,1,15,10,3,59,3,81,90,78,1,637.4,1362.6,5.5387e+05
2,7.3872e+05,1,15,11,1,60,4,125,270,67,1,770.73,12293,5.6616e+05
2,7.3872e+05,1,15,12,2,57,1,11,270,67,1,1578.8,4212.4,5.7037e+05
2,7.3872e+05,1,15,13,3,60,4,119,270,67,1,1017.7,982.25,5.7136e+05
2,7.3872e+05,1,15,14,4,58,2,65,90,78,1,1423.7,576.28,5.7193e+05
2,7.3872e+05,1,15,15,3,57,1,20,90,78,1,1421.9,578.11,5.7251e+05
2,7.3872e+05,1,15,16,3,58,2,65,270,67,1,1484.2,515.79,5.7303e+05
2,7.3872e+05,1,16,1,2,63,3,95,90,78,1,1047.2,9528.5,5.8256e+05
2,7.3872e+05,1,16,2,4,64,4,119,270,67,1,3162.4,0,5.8256e+05
2,7.3872e+05,1,16,3,4,63,3,81,90,78,1,1255.1,744.92,5.833e+05
2,7.3872e+05,1,16,4,3,64,4,119,90,78,1,1499.7,500.26,5.838e+05
2,7.3872e+05,1,16,5,1,61,1,11,270,67,1,702.37,12976,5.9678e+05
2,7.3872e+05,1,16,6,3,62,2,65,90,78,1,2607.7,0,5.9678e+05
2,7.3872e+05,1,16,7,4,61,1,20,270,67,1,1014.3,985.74,5.9776e+05
2,7.3872e+05,1,16,8,4,62,2,65,270,67,1,2908.1,0,5.9776e+05
2,7.3872e+05,1,16,9,2,64,4,125,90,78,1,1054.6,9454.4,6.0722e+05
2,7.3872e+05,1,16,10,2,62,2,57,90,78,1,1073.8,9261.8,6.1648e+05
2,7.3872e+05,1,16,11,3,63,3,81,270,67,1,1461.8,538.23,6.1702e+05
2,7.3872e+05,1,16,12,1,62,2,57,90,78,1,1457.4,5425.8,6.2244e+05
2,7.3872e+05,1,16,13,3,61,1,20,270,67,1,1022,977.96,6.2342e+05
2,7.3872e+05,1,16,14,1,64,4,125,270,67,1,1484.3,5156.8,6.2858e+05
2,7.3872e+05,1,16,15,2,61,1,11,270,67,1,1487.6,5123.7,6.337e+05
2,7.3872e+05,1,16,16,1,63,3,95,90,78,1,922.96,10770,6.4447e+05
2,7.3872e+05,1,17,1,2,66,2,57,270,67,1,3860.5,0,6.4447e+05
2,7.3872e+05,1,17,2,1,65,1,11,270,67,1,975.17,10248,6.5472e+05
2,7.3872e+05,1,17,3,4,67,3,81,270,67,1,846.53,1153.5,6.5587e+05
2,7.3872e+05,1,17,4,2,65,1,11,270,67,1,1554.9,4451.4,6.6033e+05
2,7.3872e+05,1,17,5,3,67,3,81,270,67,1,547.69,1452.3,6.6178e+05
2,7.3872e+05,1,17,6,3,68,4,119,270,67,1,1748.4,251.55,6.6203e+05
2,7.3872e+05,1,17,7,3,65,1,20,90,78,1,1708.9,291.08,6.6232e+05
2,7.3872e+05,1,17,8,3,66,2,65,90,78,1,2239.6,0,6.6232e+05
2,7.3872e+05,1,17,9,4,68,4,119,90,78,1,1211.3,788.69,6.6311e+05
2,7.3872e+05,1,17,10,4,66,2,65,90,78,1,1248.6,751.38,6.6386e+05
2,7.3872e+05,1,17,11,2,67,3,95,90,78,1,845.23,11548,6.7541e+05
2,7.3872e+05,1,17,12,2,68,4,125,270,67,1,1160.7,8392.8,6.838e+05
2,7.3872e+05,1,17,13,4,65,1,20,90,78,1,2056.4,0,6.838e+05
2,7.3872e+05,1,17,14,1,67,3,95,90,78,1,589.03,14110,6.9791e+05
2,7.3872e+05,1,17,15,1,66,2,57,270,67,1,2124.5,0,6.9791e+05
2,7.3872e+05,1,17,16,1,68,4,125,90,78,1,1342.4,6576.4,7.0449e+05
2,7.3872e+05,1,18,1,1,70,2,57,90,78,1,1453.7,5463.1,7.0995e+05
2,7.3872e+05,1,18,2,3,71,3,81,270,67,1,600.6,1399.4,7.1135e+05
2,7.3872e+05,1,18,3,3,70,2,65,90,78,1,1831.6,168.37,7.1152e+05
2,7.3872e+05,1,18,4,4,72,4,119,270,67,1,2084.7,0,7.1152e+05
2,7.3872e+05,1,18,5,4,69,1,20,90,78,1,1822.6,177.36,7.1169e+05
2,7.3872e+05,1,18,6,2,71,3,95,270,67,1,4076.3,0,7.1169e+05
2,7.3872e+05,1,18,7,3,69,1,20,270,67,1,1350.6,649.38,7.1234e+05
2,7.3872e+05,1,18,8,1,71,3,95,270,67,1,1606.8,3932.1,7.1628e+05
2,7.3872e+05,1,18,9,4,70,2,65,90,78,1,1277.4,722.59,7.17e+05
2,7.3872e+05,1,18,10,1,69,1,11,90,78,1,2593.6,0,7.17e+05
2,7.3872e+05,1,18,11,2,72,4,125,270,67,1,2247.6,0,7.17e+05
2,7.3872e+05,1,18,12,2,69,1,11,90,78,1,1732,2679.6,7.1968e+05
2,7.3872e+05,1,18,13,1,72,4,125,270,67,1,1821.3,1786.8,7.2147e+05
2,7.3872e+05,1,18,14,4,71,3,81,90,78,1,3315.2,0,7.2147e+05
2,7.3872e+05,1,18,15,3,72,4,119,90,78,1,1477.2,522.8,7.2199e+05
2,7.3872e+05,1,18,16,2,70,2,57,270,67,1,1497.1,5029.4,7.2702e+05
2,7.3872e+05,1,19,1,3,73,1,20,270,67,1,3131.7,0,7.2702e+05
2,7.3872e+05,1,19,2,2,74,2,57,270,67,1,2468.8,0,7.2702e+05
2,7.3872e+05,1,19,3,2,73,1,11,90,78,1,1017.3,9826.5,7.3684e+05
2,7.3872e+05,1,19,4,3,76,4,119,90,78,1,1342.4,657.62,7.375e+05
2,7.3872e+05,1,19,5,4,74,2,65,90,78,1,1784.1,215.9,7.3772e+05
2,7.3872e+05,1,19,6,2,76,4,125,270,67,1,1439,5609.5,7.4333e+05
2,7.3872e+05,1,19,7,3,75,3,81,90,78,1,650.74,1349.3,7.4468e+05
2,7.3872e+05,1,19,8,4,73,1,20,90,78,1,2375.7,0,7.4468e+05
2,7.3872e+05,1,19,9,4,75,3,81,270,67,1,590.87,1409.1,7.4609e+05
2,7.3872e+05,1,19,10,1,73,1,11,270,67,1,974.28,10257,7.5634e+05
2,7.3872e+05,1,19,11,2,75,3,95,90,78,1,829.95,11700,7.6804e+05
2,7.3872e+05,1,19,12,3,74,2,65,270,67,1,2331.5,0,7.6804e+05
2,7.3872e+05,1,19,13,4,76,4,119,270,67,1,1332.9,667.13,7.6871e+05
2,7.3872e+05,1,19,14,1,74,2,57,270,67,1,1670.1,3299.3,7.7201e+05
2,7.3872e+05,1,19,15,1,75,3,95,90,78,1,672.31,13277,7.8529e+05
2,7.3872e+05,1,19,16,1,76,4,125,90,78,1,724.6,12754,7.9804e+05
2,7.3872e+05,1,20,1,3,77,1,20,90,78,1,1838.4,161.64,7.982e+05
2,7.3872e+05,1,20,2,1,78,2,57,90,78,1,1371.8,6282.3,8.0448e+05
2,7.3872e+05,1,20,3,4,77,1,20,270,67,1,1363.9,636.15,8.0512e+05
2,7.3872e+05,1,20,4,1,80,4,125,90,78,1,795.46,12045,8.1717e+05
2,7.3872e+05,1,20,5,1,77,1,11,270,67,1,634.42,13656,8.3082e+05
2,7.3872e+05,1,20,6,3,80,4,119,270,67,1,927.81,1072.2,8.3189e+05
2,7.3872e+05,1,20,7,3,78,2,65,270,67,1,1209.8,790.2,8.3268e+05
2,7.3872e+05,1,20,8,4,80,4,119,270,67,1,1072.1,927.9,8.3361e+05
2,7.3872e+05,1,20,9,1,79,3,95,90,78,1,676.54,13235,8.4685e+05
